id_boleto,dt_emissao,dt_vencimento,dt_pagamento,vlr_nominal,vlr_baixa,tipo_especie,cd_cnae_prin_pagador,uf_pagador,setor_oficial_ibge,cluster_valor_nominal,z_score_setorial,diff_vlr_pago_pct,pontuacao_risco,classificacao_sentinela,flag_pagamento_fantasma,flag_anomalia_setorial,flag_colusao,flag_titulo_frio,flag_toxicidade_dupla,flag_boleto_zumbi,flag_duplicata_transacional,flag_overpayment_alto,flag_historico_atraso_critico,flag_concentracao_beneficiario,flag_emissao_em_lote,flag_valor_fora_padrao_pagador,flag_uf_anomala,flag_repeticao_mesmo_valor,flag_fraude_ia,score_anomalia_ia,motivo_anomalia_ia
da7b33ff90c134d56fc7d57379c432f209698cee065e6906ee03544b2983059f,2024-04-23,2024-05-23,2024-05-23,2173.75,2173.75,DM DUPLICATA MERCANTIL,2512800.0,SP,"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS  E EQUIPAMENTOS",3 - Alto,-1.2355096274918302,0.0,5,BAIXO RISCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2611185594718066,não aplicável
a2d3860e9850b0f267c0333c5918ca136f87e00914e85ebc03fbb35130fe428f,2024-03-19,2024-05-02,2024-05-08,1621.4,0.0,DM DUPLICATA MERCANTIL,4711302.0,RS,COMÉRCIO VAREJISTA,2 - Médio,-0.9115661761395017,-100.0,20,MÉDIO RISCO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.20620986326052482,não aplicável
665be16cb5cf769039266ac290fd063edf1fb3d63fc24606ffa5b15a6f0c3bb1,2024-03-18,2024-05-10,2024-05-10,2083.94,2083.94,DM DUPLICATA MERCANTIL,1412601.0,ES,CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,3 - Alto,-0.20323005379153627,0.0,5,BAIXO RISCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2729777191596054,não aplicável
cb2a7084591786fba92d2cac5ee412af25a1ab8df6f1e0539d8b4df0617048a3,2024-02-28,2024-05-08,2024-05-06,2314.29,2314.29,DM DUPLICATA MERCANTIL,4530701.0,RS,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,3 - Alto,-0.33213171335371766,0.0,5,BAIXO RISCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24842977767115149,não aplicável
18637901686912a61fdb1c4effbbdeab718fd3ff2718fdb3ed7a9571193e29cb,2024-03-14,2024-05-23,2024-05-16,253.77,253.77,DM DUPLICATA MERCANTIL,4530701.0,RS,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,1 - Baixo,-0.4556948293058974,0.0,5,BAIXO RISCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24347709092972503,não aplicável
6c4f53551d7fccb8b5bb3056b591bd51226d017c6f9615f9e676dbbb02cba720,2024-03-14,2024-05-09,2024-05-08,1402.82,1402.82,DM DUPLICATA MERCANTIL,4530701.0,RS,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,2 - Médio,-0.3867897964089335,0.0,5,BAIXO RISCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2597152074265006,não aplicável
f2919703716d6e5e6641598d9a2282b46c19bd2320ff13f695faaa86878ad369,2024-04-02,2024-05-10,2024-05-10,744.18,744.18,DMI DUPLICATA MERCANTIL INDICACAO,4771701.0,PR,COMÉRCIO VAREJISTA,2 - Médio,-0.04210317417215787,0.0,20,MÉDIO RISCO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.22444133007077494,não aplicável
0a83471e66d28534ac431a19168bd01bcd9753abca7983a0035c47c387cd4d41,2024-04-05,2024-05-27,2024-05-27,14465.4,14465.4,DM DUPLICATA MERCANTIL,2229301.0,RS,FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO,4 - Muito Alto,0.07609868866922961,0.0,5,BAIXO RISCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2567234147077531,não aplicável
66b8d95638125e5caa8e6a9e6a3d064dbd7a432b32042d3a22268fe0beef9a10,2024-02-27,2024-05-20,2024-05-20,8366.5,8366.5,DM DUPLICATA MERCANTIL,3101200.0,SP,FABRICAÇÃO DE MÓVEIS,3 - Alto,2.6113589898053258,0.0,20,MÉDIO RISCO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2163584822826985,não aplicável
b96912da21ac995e23815efd11f3ee6c115944afbecc34f3fbb154f9314c80a0,2024-03-12,2024-05-14,2024-05-14,11928.56,11928.56,DM DUPLICATA MERCANTIL,3101200.0,SP,FABRICAÇÃO DE MÓVEIS,4 - Muito Alto,-0.19501177638803888,0.0,20,MÉDIO RISCO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25429204799377353,não aplicável
